x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78
17.25354441430001,16.863329606545484,17.23138155257508,17.62168238543961,17.17556150422221,16.437163996457347,16.666010564189595,18.304779031868705,19.89216972229615,15.319797501482713,22.32720944339493,16.963032830725595,18.497869717799677,17.451223338482766,19.428402658036543,17.389520248824365,18.858481779690315,16.413761869781197,19.727327061318608,14.451955656373542,16.141680426647714,17.719568837024017,17.703524158854506,17.222648269951776,19.465525544245004,15.810564007664988,16.845370482713918,16.987928230183915,16.739270137368575,18.884343096900746,19.09137904413595,20.906574989141223,18.162720394364726,21.353418836545664,17.900032575130176,18.015448176530953,17.339928593916213,18.256003345314888,17.98380813485258,18.116727712902502,20.50976225816817,17.03118481088519,18.15323492644133,17.207310586516677,14.46669321578018,19.75722007452336,18.659121441485695,19.278470884686683,17.707629166643358,19.632644881582614,17.334300820768487,18.934913284758313,16.966928915059494,19.35572378980633,18.59725071193065,15.689359990393289,20.387218791156208,19.84972835623475,17.246440141538546,18.97817883353915,16.54808512723836,16.971023657415838,18.99313156210367,17.770743881628565,15.711984853273707,16.056051663643103,17.324264719471362,17.005069148606317,16.623253467907766,18.01719923126386,17.53993251885281,18.496067946013284,17.498841110457793,19.053128630659643,18.783905966528618,17.929572721900563,16.79375345445196,17.11103030326842
19.828897052213495,19.307013909244986,19.19531419806033,18.46430405443282,17.898368234849872,19.52163247137838,18.168057801217444,18.797913405818672,20.181357695128224,16.976046775081304,16.963032830725595,24.181502980969583,20.204576771411446,19.16690145787206,20.86701445215089,17.946461439779736,21.069434511719987,17.91475482620123,20.426372286230567,15.791473573877076,16.750822773422815,17.287053290803506,17.803371903603832,19.028134327556977,18.177297689136132,17.62249345266959,16.688268055383492,19.337609593744755,17.068775140756696,19.097223361535203,19.185442559469664,22.203923157650745,17.747134046315267,20.239122316379856,18.423976567314426,18.64753040438469,18.475102513144588,19.199133234266398,17.89547313103653,18.9779298539695,20.815071779283016,18.225050232478093,18.693711371657088,16.44809364127437,16.92133325376261,20.08489893325644,19.63157017018077,20.564329132065147,20.655979522663756,19.40310491323891,19.490630863969024,18.989757401968788,17.624558320858416,17.61000917970708,19.90066536994252,17.10387636198785,19.396318064843364,19.299535325768222,18.63110001811039,20.76137942571661,19.02864998427433,18.665232357078153,19.09283997668889,19.219329085822682,15.427003195956244,15.174450808466037,17.929049208576743,17.672078115518037,16.897578498389333,19.215103450663985,18.281107843707755,17.72650119501209,19.62566953192306,17.7087202888304,19.529930124680586,18.361413404753524,17.436911964312657,18.03213072400131
23.136646778392898,20.297221404928344,19.839146077484312,19.002728231493418,19.23900625150401,20.03946000880158,20.45353397624588,20.747430141000837,21.539274535493206,19.36653477086045,18.497869717799677,20.204576771411446,28.471114486423634,19.77711167808368,22.920841874364157,21.07105791536743,22.12837719213475,19.14918166076883,22.579824316186187,18.53867518770205,17.32438380628945,20.50478397854672,19.113988714973583,21.188401874719904,19.231806392240337,16.491234129223354,19.214839429805714,19.759937049011157,17.8057085379246,21.0754070012771,19.70595513161944,22.545566779445632,19.67346216609561,22.433005192284668,19.351176409718803,18.943286650480104,20.020429588027415,21.16790339408797,20.526353840643985,22.915859258522836,22.75005698739089,19.434527795856464,20.332340239272312,18.272287494149385,17.769959998968396,22.310360097778346,20.521927899470988,21.692710017710382,22.45101167866598,21.160130781021095,20.337928278527144,22.103644012859107,20.176851724713117,19.086575778705686,22.197752075127646,17.518144562941437,21.818719544578254,22.913766117997046,21.761868503730984,21.112961941994325,18.7033700754294,18.383785289409236,20.86034305482475,21.332233848974578,18.02040057784131,16.717194838032665,21.285487943112162,19.270037631588806,17.579075408950587,20.36420303898948,19.925878156508116,20.784079831589757,20.487045203572336,20.381426692581158,17.968240819768333,20.384294168245454,19.324022578042836,20.384502002289423
19.365880167712554,19.119898050692242,18.489190984779015,18.641186348700874,19.146380629804383,17.382361435780464,17.629218009622196,19.687269372092597,20.026092001370746,17.37971545900815,17.451223338482766,19.16690145787206,19.77711167808368,24.577326701919645,22.591090582017088,17.634606679229442,18.976279344255396,17.836178668198187,20.29567043424343,16.710674976696808,17.709930518173213,16.98385881381053,18.28710164679338,18.799628769114772,17.852751382072476,17.396988911035137,16.854814416645223,19.32519067203704,18.21926831357331,21.77679212691221,18.998048568226412,21.366630633854406,19.57211915097736,21.24246127075097,18.40587869614017,19.28733178770455,19.69445311482354,19.31573825700549,18.03571836706887,19.648280818868955,20.679427580264626,18.643387930328764,19.609415414550188,17.333549333972723,17.481741208654697,19.825726633210927,18.658393689096993,21.117139831679772,18.73545669766405,19.953022797899155,18.909701168484712,18.931069282193413,17.138657132564365,18.976844212141376,20.318545219249753,16.311110831009035,20.93054009636407,20.47956249560952,20.050889142356766,20.57601722728357,18.72836941011432,19.111409756458823,19.937881184400997,19.50734298310534,15.760671329417018,16.197997795102324,17.735828587859633,18.343824635552462,17.155267451061015,19.662371306081805,18.9184280033117,19.452247199598325,18.730281186248973,18.327118688235345,17.938920919296756,18.368893168178403,18.843557745694827,18.13603943480428
22.020474737396782,21.359811384297746,21.28404500022781,22.002197757119077,20.901649025566595,20.147356757924616,20.163360595370197,21.803366540876144,23.959123287040743,21.00525170839381,19.428402658036543,20.86701445215089,22.920841874364157,22.591090582017088,30.291514921171043,21.059856839951376,21.170950914904566,19.905976632228626,23.58891267511219,18.565914525524004,18.764093606491347,20.47938941649238,20.69024534612643,20.597732874480023,21.39128527969895,19.15239036449689,20.2369702727142,19.866413508581132,18.219063137809258,22.775565657502376,20.688280099128924,24.963402334362947,20.396114672426684,23.242601035244743,20.760153601731723,21.831174372788034,20.60575411885357,21.143360590909655,20.807968528964643,23.021101175982956,24.378055821544383,20.729540106139112,21.434809194527563,19.578368396590022,19.44777502606076,22.384801271222628,22.18306107163459,22.332635086903313,21.862437056307325,22.22881637068969,22.001016618494567,23.726319296824588,21.276084380730307,22.315193871735325,22.714738162503895,18.436380423373596,23.169428938579085,22.561742591628846,22.223471629724276,22.221514465634474,20.40742330025408,21.454533437632193,22.298315194553766,21.459944338210104,19.25260887657697,19.346533357511692,19.84309772598067,20.578031671988906,18.214723441044555,22.45633767575013,21.11484656064832,22.799881254011158,20.51843249405811,21.62682253189551,18.774974633383273,20.090356865605784,19.734385855890274,20.348447688840224
20.039580959688614,17.41703390185028,17.6981324692255,17.555811069008982,16.534853374258713,18.217896204375524,17.349455457388533,18.11340163422533,19.6740115224656,18.037375597411202,17.389520248824365,17.946461439779736,21.07105791536743,17.634606679229442,21.059856839951376,24.017201716957906,18.4217727389514,17.03197826178993,22.34000703310369,15.57127394514499,16.313390674907993,16.77598814144446,16.9953272628747,19.72060134080562,18.911812259399465,17.040302390279123,17.08405888909414,18.66344833562416,16.574129246025617,19.736106737683237,19.686193986703092,22.02224529175387,17.38675073344195,21.01614279301368,16.70854552565694,18.576070242073182,18.773387195970685,19.47238514439797,18.18397752419104,21.280057570088385,20.551907733232884,18.169938515804837,18.07320077216483,16.30919661636928,15.520886670452674,20.562824042688632,17.946939660625866,19.799441446043385,20.281842343576187,18.551014955614328,18.131645768261397,20.44975237428268,18.581128445438445,18.217710967115444,18.85927889657605,15.028859244367299,19.669037142792366,19.641534285544274,18.967333899837254,19.323932617855853,16.969541697084676,17.33595433900419,19.647343444080107,18.600157283005277,17.161375341718443,15.091314849791438,18.794646228015882,16.768269748170194,15.795684074545614,18.565017770413164,19.160476779008597,18.998738878202587,17.639140697273596,19.73136647881589,18.45323193728876,18.310000972982873,16.812770404661617,18.586901798171958
21.816784332690855,19.80214747987715,20.821170553965466,17.626466843348542,18.565501457229896,20.16363238775812,20.775366155500336,19.420158948085174,22.010189276444112,19.370112535935817,18.858481779690315,21.069434511719987,22.12837719213475,18.976279344255396,21.170950914904566,18.4217727389514,27.24120174718094,18.845852927025053,21.41139344219147,17.64309937614255,17.471732746756835,18.623842130949253,19.318290882169403,20.77320621361026,19.613101944688896,18.664454561737617,18.597686647300993,19.938018763023194,18.905949877764872,20.29563084026903,20.58544925065369,23.156965130223938,18.980609163404882,21.5473556227835,20.001692179945103,20.171919077336813,19.80089162989885,21.48573490816429,20.038265118056007,20.950605443828135,22.33012601198826,18.46990601826073,20.40901994791755,16.812046700490775,17.639013925237165,21.070019898670477,20.33586829073904,23.323656642367286,20.962969314953252,19.915229509004767,19.669189356911964,19.627198686793854,19.100487928454193,19.930366942114436,21.13151972791011,17.791990308690114,21.13819765911581,22.66592944480281,19.66160377860508,22.258050080775096,17.505296757836998,18.990219978721935,21.408822582548503,20.426370157100216,17.84498560279515,16.778974794332434,20.297331663087295,18.11430124224858,18.694188238260562,20.208768880147808,19.634250367780496,19.55404482166496,20.359174461376632,18.461103579035537,19.458285004613536,19.284326546042998,17.86115037757745,20.538337106621768
20.894236879884815,18.957668877371272,19.607919795811938,18.714123188983734,16.978519983439814,17.91290365801832,19.3632635394988,19.143841180370927,20.00324009875302,17.915707259713113,16.413761869781197,17.91475482620123,19.14918166076883,17.836178668198187,19.905976632228626,17.03197826178993,18.845852927025053,25.046592386631588,19.899889855136546,16.583884622855912,18.519297291485344,17.88503542496959,18.126120170487297,18.89885280691741,18.916816308178873,18.331955239521537,17.146658621079776,18.46149600889603,16.121472940967937,19.932487998351448,19.27016844376462,21.763537950893635,20.24577821540228,20.356821021053083,17.00363804639834,18.781790925689027,20.43680564440475,19.59399558888087,19.012382461217303,19.775214470141574,22.02957946943929,18.305643776514497,19.963050062480754,17.157325777086456,16.983710174642905,20.70286175528047,19.438345045786697,21.160013177870564,19.620936608919195,20.124125095641467,19.382954157102223,18.724985884801228,17.732376369891472,18.021792626727894,21.107160338709384,16.427794458364183,20.86408812986691,21.012476286426253,19.705706347180033,20.251652918705368,19.101179766311134,17.020473331158808,18.024335010186302,17.80012152420343,17.810585238879728,16.895599552853188,19.246334268194264,17.83454651942245,16.631660083265896,19.54669088363776,20.328666424570457,20.166958576507337,17.956055785268532,18.176464300737887,18.193413844829706,18.75019331147135,18.50220790924761,19.300477807567052
22.063771705040846,20.52828782398787,21.465115297585548,20.273211509888895,18.99148905536792,19.750319610562283,21.60696106676248,22.103222806779012,21.778635733649917,18.48522640741314,19.727327061318608,20.426372286230567,22.579824316186187,20.29567043424343,23.58891267511219,22.34000703310369,21.41139344219147,19.899889855136546,29.722970387683056,17.528800505625874,18.503655366237236,19.136419134098865,18.10947179391906,23.029523375016232,21.51809358171316,19.898790294766567,19.865712451078387,19.970553532860208,18.53802829479873,22.53510366779276,20.497971597113608,24.54125091216301,19.79174280973877,23.636262336363806,20.94877062918456,21.74594143369301,20.95609864332568,22.16998615855095,19.817945829752325,23.357046160135102,24.02784734241898,20.43545503288157,22.12308977286364,19.709386065267886,19.04425076529201,22.887673029755497,20.89120732209228,22.661100593312195,21.32173480079892,21.271985829692525,21.23298932801148,21.51287034246072,20.583784710922753,21.867621739951762,23.69945441549056,17.62260909885497,22.379799655579898,22.1308794308147,21.442900871053954,23.338451570318913,19.642961535098227,20.158060436253514,21.842876506931198,21.212939031282122,19.67708349490564,17.865891735108363,21.81042192358225,18.580212514616296,18.243597977668184,21.02541637294812,21.444977899349695,21.24149855554106,19.24238582155407,21.63870089137622,21.087448386719643,21.468533649475862,20.355768529142207,20.71200066135508
17.098370528920924,15.991865041547877,17.36623204162427,14.403524371162044,15.7848764805331,15.21810342019376,17.827365036755012,17.06268421132281,18.455240591919328,16.679231643292667,14.451955656373542,15.791473573877076,18.53867518770205,16.710674976696808,18.565914525524004,15.57127394514499,17.64309937614255,16.583884622855912,17.528800505625874,19.512403194652542,15.156150177322749,16.073779019614275,15.075986672046382,16.702061621225244,16.58990607320865,15.968416579283499,14.90025387602783,15.136568727320139,14.904163217579638,18.065549244482487,15.635130089954504,18.692528439547004,15.928172056659971,18.115255119643365,16.454191344239707,16.607708982917814,18.332509335582266,16.633586360779038,16.446413430874962,18.08733196610161,16.97589705766672,16.044034228527295,18.04292805628546,16.246387266969524,14.458867489440456,18.557315984798368,15.340280919587366,19.101862154119647,17.12951854435042,17.131240897208148,14.990850275943805,17.357802922545847,16.12265276480629,16.47521582345918,17.323334971962712,14.832080724808936,17.019350011978148,18.941326389370932,15.901325475734334,18.09677972314051,15.221358421765142,14.5299646837261,17.627400256765743,16.341036311980982,14.953502246765565,14.266889960841532,16.881148295446984,16.940856893516965,15.143432194177185,17.56400131181279,16.5701787092536,17.77243358531719,16.477852675169732,15.444046589996608,14.835797590241082,15.272512302337013,15.420421764212715,16.137215467618326
17.482739913256328,17.00657891755178,16.08286522759388,16.40686348958204,15.450157527674081,16.918653437437868,17.712081930503103,19.081766299313454,18.319914357726184,15.262936505462077,16.141680426647714,16.750822773422815,17.32438380628945,17.709930518173213,18.764093606491347,16.313390674907993,17.471732746756835,18.519297291485344,18.503655366237236,15.156150177322749,22.44078633235779,16.00604718963949,16.678103322528603,18.451326274084924,17.123120248857138,16.053424028422135,16.23833155178357,17.1174932023994,15.855846596931546,19.99284217128509,16.5115554221224,21.122854968478006,18.67844771836452,19.861739388972097,17.041508664724898,18.148287264386806,17.606015549110214,19.16029761458298,15.870963671891705,18.420764881438643,19.859453306054146,17.114316618443244,18.75473924552699,16.61589493347463,16.26033988821821,19.241741488019745,18.086391007514383,18.849379115928496,17.582060564318144,18.994566363679013,16.858763088383803,16.544401667131076,15.550523091328278,16.31132965132778,17.194235154032093,13.242045512533817,17.473876532955696,18.6717753590388,18.035462904562905,18.495731128609993,16.30771509068668,16.38211314444309,16.557306129848204,17.654830829694607,15.070269649446338,16.504201476206745,17.703338297734206,17.30095117678072,14.951307273634706,18.13533757740677,17.729619169798394,18.34499810263861,15.516174414953394,17.34290784274959,16.382132335261332,16.65919634729383,16.163590433678326,16.203046082063302
