x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66
16.65712568424241,14.831637031493836,11.805334440701094,16.868750493472685,16.721566316977608,16.228894572862618,15.137706178206303,16.392278354492007,16.18489949536596,18.55149823438239,19.078391776980446,16.717263967174766,15.744302448949835,16.045997185044804,14.245535707448344,14.802654927451151,15.715159183288545,16.650487034592143,14.105846389617719,15.063575920774886,15.17922078857364,14.983515654849311,15.377882224747541,16.251609399923094,16.661370231128238,14.676093312556883,15.37244685317755,17.887829882250927,14.65656731310084,15.527919609297468,14.515619342277127,14.487694320862602,16.904294650831144,12.905245980095309,17.559438927917416,14.913550831538675,13.599922175668144,15.77997704760417,15.182465143221796,15.068412520797871,12.651731733349633,13.787626900139426,15.019923409462294,15.113870199895407,15.165383689054172,15.500763280582023,15.76409342705982,16.548541340572342,15.626421801485783,15.104457988808324,14.984307058817807,14.91001304575385,15.891840909989458,14.929459353830435,14.175174474981722,15.808406468140825,16.17933160675863,16.314305232922145,14.80007120876494,13.0264946751238,14.080848890081649,13.140902715649096,13.154049220897658,16.708095104339545,15.644152040451534,15.77178830340019
17.428297370217084,16.373871574599093,13.99101249263203,17.468616881080766,18.083057225881447,17.276919298251997,15.854749402553844,18.49268996480684,18.445090113870375,18.905358170366988,16.717263967174766,24.333143970168784,17.163574970806998,16.698079796244443,15.643299701390962,14.72363486975714,16.464115965519852,17.094795211588885,15.168888749596402,16.643972868862278,16.107806596603993,16.0745079676171,16.45826482462539,18.740598858586903,17.15673673086897,16.33287832420764,16.66489669702866,19.147220734082506,15.320878384204603,16.160907369202246,17.82145713678734,15.542870681492646,17.557836154181214,14.443747395300818,18.335784049926012,15.818260137431611,16.26041919876093,16.301120961230026,16.58871035351195,15.121162592356463,13.42547652475386,15.61556307834792,17.305173262837858,15.912637051066826,17.155472491552757,17.18345655344228,17.780592281837844,16.6386232349294,18.156627544471142,16.301998218337214,14.406830203579423,17.185417207298073,16.511173702847312,15.860529230809478,16.421425332723793,18.133562889282665,16.86351783284882,17.971065753479994,17.322572296502724,14.741292259128695,14.52366616836881,14.13620845953336,16.2842507803842,17.41051457212308,15.56370253896092,17.346949460572386
17.667116986124007,15.030909171530096,14.698806888978924,17.795046604370587,16.87544585338962,17.313464561292026,18.658155063666612,17.16646211493518,16.28196443358074,18.68964174874124,15.744302448949835,17.163574970806998,22.57777903885002,17.409588711444712,13.997269408217079,16.645116589935363,17.316880826192772,17.01965496887908,15.868505555281336,16.50910485402039,14.351953431117897,16.629693538613942,16.68319086670642,17.396584038869243,19.14875050553355,15.492248885803873,17.834522465592133,18.899910931295086,15.929843520981315,17.574120124679318,16.239867598920323,16.631448769466505,17.58186966050123,14.210265112034781,18.04611888810148,15.539540320805399,15.913707069401747,16.475218860266846,16.479656274934044,15.338856671538869,14.422232108185806,14.707948513523075,17.283425448042003,16.884695540952492,17.13439349822296,17.076290082887297,17.90407179028164,15.787220254052206,17.16957856480971,18.26332238567774,15.867828365904739,16.727130984744704,16.554470930438903,16.822125285768546,15.683436931689384,17.588970879648983,17.443253115896393,19.390927830150886,14.527115438729844,14.42467772172739,15.62193819505092,15.849603500953831,15.197329307266813,18.534782647331966,18.643977049956607,15.788015073017721
18.338913223589262,15.991355245013834,13.01107025696989,20.279826779603937,18.538835026946593,16.13300787177764,17.084429124276312,17.615116327196727,16.28271958483682,18.408335713707334,16.045997185044804,16.698079796244443,17.409588711444712,22.63759199693124,16.233763926649896,17.254954788192766,17.218742754213043,17.49551997399282,15.486716510846493,16.864105374365305,15.775838747043984,15.750280662855708,17.117949206635576,17.08658097945422,17.944679507596877,15.791740345396033,17.151960549921725,18.858831625699498,15.90286931174611,18.11252294466885,16.998186515657686,15.526610057952055,16.981567285803315,14.71475541771353,17.550386501236,16.65874195268753,14.407090204610663,15.935440238919114,17.11266980054384,15.521251007496028,13.316751866537597,15.287482200391866,15.795283781719663,16.264225430619913,17.705414601845813,17.904860345617468,17.463135433754122,16.559512153420076,17.09315580859637,18.096964261235804,14.81924386086084,16.815988692737548,17.720208063010134,14.943534526577784,17.692884850575993,17.25324314316301,16.714075952508633,18.184957308777445,15.92517108447759,15.168975692056366,16.904732177408853,14.565051736435976,17.070365855511785,18.451730884625512,16.01178905374272,17.581337175991777
15.825287457218502,15.405410486112059,12.639066628117499,18.284535345335115,17.02407101102245,15.632567135496584,15.044598404472305,16.28410843867577,17.00495533996644,18.39846222121504,14.245535707448344,15.643299701390962,13.997269408217079,16.233763926649896,19.101477316693845,14.472848621793915,16.201137547153905,15.804624031704757,13.581537866795284,15.289338351502343,15.014184261767085,14.486776728702615,13.975804993542091,16.226328722767754,16.19189801636368,15.330348378286535,16.331783906455485,17.43596923430745,14.783877823064012,16.378363745607004,16.571443592156474,14.454472218200408,17.320296292740952,13.510596985455027,15.205417655260534,14.671193234593506,13.056477147859663,14.862631931418987,15.902993604082983,14.569665468763622,13.12556776730628,14.052408837582416,13.000847893030512,14.583072098401706,15.993248653993424,16.769229318947637,16.144850459785214,15.987128886943468,14.977177264282988,16.582871117580904,13.453679140373216,15.447013780617242,14.274895455715164,13.933345259089803,16.26122786337308,16.921353182433382,15.473060064179927,17.68268418688585,14.79386142479654,12.861132228836796,13.603267192294592,12.773080675060061,15.039402909498492,17.342274345779256,14.373590350512771,15.8828538959888
17.165799414707937,13.641318822538038,13.147101963232554,18.0130740227512,16.66644125633115,15.868541985740222,16.301537428020367,16.832458415707396,16.242696392153942,17.87452762157018,14.802654927451151,14.72363486975714,16.645116589935363,17.254954788192766,14.472848621793915,19.672958331866166,16.52680287580965,17.636277157545784,14.612924999115943,15.572573571847037,13.826067098872704,15.394620275077035,15.868099997191248,14.820758477091799,16.67658334957955,16.480301927974836,17.219795244137654,17.425752354067185,15.959161147965396,16.757216339725318,16.17400488351019,15.819140698702599,17.142018643497636,11.97823676721328,16.590945168368282,15.252810191491967,14.804571333928385,15.843802747527437,15.306183747473815,15.425820939136875,13.38284183557553,14.137994164917862,14.88840689095422,15.871213444419752,15.26605653207253,16.22517013289071,17.59058798189977,14.053204104390481,15.2796314907789,16.444158723775494,14.209418482021073,15.144805007507127,16.40276860084253,13.97325111774209,15.103931972833774,16.379102081077544,16.831796771926403,16.620373802725936,15.26484670057397,14.404476963052272,15.545841362068431,14.569924025958855,14.845632885282903,17.07572825878251,15.249293961214226,16.078943334156843
19.003870489887287,16.036468395621267,13.89445039086588,19.202423420033835,17.75016410415713,16.478864729165764,18.292965388327247,17.651900131024515,17.9944458454746,19.46566504930047,15.715159183288545,16.464115965519852,17.316880826192772,17.218742754213043,16.201137547153905,16.52680287580965,22.617033604391672,18.762894573347683,16.121231401344726,16.883243950455785,16.473915186783977,15.920046641459649,16.09901746893609,17.65074698270859,18.788642414225805,17.293752927237204,17.96640080587117,18.81817883836019,15.597898996250017,17.824362291696374,17.455678953273786,17.085248368804773,17.200267111032982,14.018865463230727,18.155392250980178,16.112837704325877,15.512846638357265,16.600822726180883,18.154524443003186,15.561317084989792,13.640528490139879,14.850881239777634,16.385733244201763,16.632030535617684,16.99065044387311,17.77685142490647,19.182185630637836,15.624588048801883,17.733264986739606,16.72261678855542,16.800377786749323,18.116626039085357,16.702502305027018,14.558155706223243,17.186909636221475,17.706677836664444,17.533383491807964,18.58300907353504,14.997814131790392,14.806632697784522,15.43184555131725,15.760735076375694,15.41457758502339,17.778053906514856,16.224633794413755,17.101264579688195
19.7898040133489,17.246875970744853,14.826131821167081,20.33372980561736,17.389568997673038,17.715005586355794,16.570628729713793,19.84162440876272,18.98161401041254,19.790455359414647,16.650487034592143,17.094795211588885,17.01965496887908,17.49551997399282,15.804624031704757,17.636277157545784,18.762894573347683,23.06013714844483,16.555962839198298,16.038463691358615,16.178771265368265,16.730035878584026,16.37994320205101,17.20107754439262,17.184739760540776,17.15273964036507,17.911374185732033,19.68563322641043,15.811357318343143,18.98889675706421,17.786086464966267,16.79406012231169,18.303868009749323,14.491421481618781,18.69460728007701,16.357643625641703,15.832992975868123,17.45382550339361,18.616144424036523,17.228488919418435,14.969104619770237,16.36945629359943,16.844045251176826,16.86159972113204,16.206822239524836,19.27343066160771,19.622049575992634,16.401782092724016,18.14039101565456,16.938330710260242,16.74368451100628,16.854175085801227,18.346920154826158,14.652887148578872,16.991331584645636,17.898293696851166,17.6401266417867,19.094203287042127,16.51584069549628,15.879124695128386,17.568160023300752,15.682317964246142,17.293849037763486,18.404908736260975,17.28232739490846,17.660993543779824
16.490922276766273,14.361165079524957,12.99252058123193,17.45480086914748,15.24590714589403,14.240500044260605,16.176318627832927,15.158323507044749,15.77478277021913,16.924080084861476,14.105846389617719,15.168888749596402,15.868505555281336,15.486716510846493,13.581537866795284,14.612924999115943,16.121231401344726,16.555962839198298,18.771993453078636,14.131488841186028,14.59415435302623,14.356725427025589,14.837803449487179,16.538857675123086,16.290696937192454,14.982575482366517,15.458606004035838,17.511207787808573,13.174265645414065,14.483936650090348,14.997229455945458,15.046729276493407,16.0410344469293,11.985623034710594,15.865930870221622,14.961881742460404,13.099869287686353,14.49552870780948,14.32150716567198,14.23357906634602,12.708621597737658,13.317577731488342,14.211043361972534,14.975550612073455,15.266002618600261,16.135149866741187,17.15702070132594,14.513376668575388,14.523745398560132,16.478595451482914,14.01191239530573,14.380288510292734,13.854948020026422,12.140833939182771,14.514794328140834,15.938703711506449,16.437406541468118,16.14774265162943,14.164564235495975,13.107022992110627,13.72238946790703,13.406126578930214,14.63533919841547,16.252612874764544,14.955846268576522,14.628366197135984
18.502317165652325,15.029392755504361,13.605984512348067,18.12141472187901,15.832063699236643,16.937048221170038,15.464919447301563,17.037924160110787,16.837601278804325,18.58546177475144,15.063575920774886,16.643972868862278,16.50910485402039,16.864105374365305,15.289338351502343,15.572573571847037,16.883243950455785,16.038463691358615,14.131488841186028,22.004014811994086,14.912491713949354,15.655665226913907,16.066892352314575,17.901031003614523,18.20430370979934,15.51328138955666,17.08097784579687,18.471493972067744,15.628299427096783,17.59203567030256,16.93988422519713,15.592472298284616,17.34889502817921,14.690138797394148,18.22731444772051,15.645123565429488,15.636782030527169,16.185553340308303,16.65533183010439,16.657951061196588,13.241123123931915,14.392299555646112,14.080218070228877,15.296817204169239,17.42925226836996,16.400951382656846,16.492173701392385,15.3906111873649,16.43078733933555,16.506956275882555,15.16330914947006,16.787958823216517,16.136479462113865,14.540663914422597,16.88473771178734,16.442091022894665,15.696793945389096,16.876596191221893,15.465904195152756,14.194835106257434,15.153677794962146,16.008635736143233,14.503798960046419,16.97051182611859,16.985880672518835,17.63772608500787
15.184356149383499,14.828881766410785,11.382325445840905,17.598253531723095,16.53397690028693,14.956932258361853,14.775954351914404,16.818715377472063,16.199642863842847,18.757209229706366,15.17922078857364,16.107806596603993,14.351953431117897,15.775838747043984,15.014184261767085,13.826067098872704,16.473915186783977,16.178771265368265,14.59415435302623,14.912491713949354,20.025104688571552,14.848714694430676,14.338176682131948,15.453438931703326,15.888632643429402,15.31225642288841,16.81413648851667,17.410852641394744,13.573758993367672,15.776676755363981,16.713476104751653,15.036653327515024,16.549343913426597,13.333156861337816,16.335260717491416,14.358785134531857,13.05180496395202,15.207381478289141,15.859181993339142,14.470592861732664,12.868698312973613,13.823148750173585,15.286889893656559,14.855069824571153,16.209108373085357,16.76885707618853,16.409647810972174,16.292101028544646,15.553568105459942,15.41577499353515,14.876973000370066,15.208729969824391,15.56565508558679,13.642535712098498,15.224860734057636,16.273822704822056,15.14468000227802,17.064157364980694,15.166567196566204,13.672431456797197,12.686478613108537,12.940269525587926,14.603315907256658,17.25437327092478,13.204112835462372,15.635236933744519
15.613796697852452,14.12790219728119,13.4020820398528,17.19327787258951,14.723804183916373,17.77233436943619,15.838437069218273,17.726725451314515,16.478745720412068,18.61375870005272,14.983515654849311,16.0745079676171,16.629693538613942,15.750280662855708,14.486776728702615,15.394620275077035,15.920046641459649,16.730035878584026,14.356725427025589,15.655665226913907,14.848714694430676,21.35020935430489,14.849535091182469,16.514147941770478,16.681151339004163,15.854420185415606,17.68815573684078,19.203821336108284,14.721765379381733,17.2466805818767,16.884223318336478,15.528153003821629,16.922776777817376,11.814742186792836,16.52261174815509,15.263703196612921,13.685881145436142,15.661286238609144,17.68955664374775,16.372256367627386,15.297532241387316,14.195232378537021,15.320088343001638,16.074206860968562,15.9723807507725,17.248280877934608,17.773996449421137,15.776209716053792,16.449197909464417,16.732148422792168,14.234063197816067,15.058965520033414,16.363926242075873,15.067983052804024,15.966468039397048,15.485001222898171,16.692525099127685,17.01868850190628,16.513802791332456,13.307146645567709,15.04702961248148,14.575192566135954,16.244368991979,17.059166452007798,16.346447929893504,15.859866546691913
17.819552197407155,15.218761201123591,11.908626255283096,17.615775028840876,17.209186035672207,16.087171202554327,16.235392224336014,17.44169148639975,17.321444903320558,19.763345066130896,15.377882224747541,16.45826482462539,16.68319086670642,17.117949206635576,13.975804993542091,15.868099997191248,16.09901746893609,16.37994320205101,14.837803449487179,16.066892352314575,14.338176682131948,14.849535091182469,19.652933671973337,16.489503561104367,18.433020220581447,15.262276625539673,16.886887346480542,18.72592573821239,15.743529704486363,16.299659547412865,15.644858174049627,16.009175312450967,16.477744349978856,13.667824223448756,17.07870109513853,14.816679404692763,15.5344803498676,15.346898243075039,15.655938993880296,15.091882117012329,13.073743138368583,13.882679363891318,15.251260973739972,15.790632489228932,15.975543217117654,15.382957737879194,17.550745637994154,14.269855908394428,16.230667329661685,16.21174887922686,15.005718749196495,16.681639973890334,14.924794993496183,14.225989893152883,15.451219620766484,17.55763776557019,16.163026174883573,16.66571384979873,15.942038098775843,13.845175284557714,15.25190365401604,15.253720153608569,13.81908934882125,18.29934704824764,15.361583247439498,16.01677922396326
17.49978455686951,15.65157201234136,14.638599452332144,19.01161263271194,17.220829892032807,17.811171761420095,18.15467983590611,18.19623826566432,20.112063904113626,19.725782761265005,16.251609399923094,18.740598858586903,17.396584038869243,17.08658097945422,16.226328722767754,14.820758477091799,17.65074698270859,17.20107754439262,16.538857675123086,17.901031003614523,15.453438931703326,16.514147941770478,16.489503561104367,23.939771749928266,19.261363155851786,16.191829887540784,18.75540376858233,21.6906678953339,16.180249968652905,17.90356612074149,17.26458973747986,16.320467402522098,19.198926508740975,14.868092681353176,18.860749710599777,17.210783405454862,16.512666835148412,17.155669692432287,17.431379589665834,17.360184044669897,15.512966242844493,15.390142258378177,16.99111002444183,17.273241066330566,17.188339866476987,17.820896370687414,18.852804077911017,16.38346786552684,17.367134580480528,17.54277420138657,16.18922579973414,17.001477904084986,16.85052744959132,15.521365881265814,17.710679366766918,18.174243516612105,17.43285625766591,18.280258406489033,16.19106245866318,15.166601763304149,15.106184948262616,16.56196215078759,16.839055388691598,19.436137842268437,18.943694704568163,18.17682998286011
19.121525382467752,15.734131086476033,13.678488986507539,19.79166200046648,18.98300795864588,17.93899792233071,20.129939131146124,18.51062476697499,17.999050367913778,21.229589358766876,16.661370231128238,17.15673673086897,19.14875050553355,17.944679507596877,16.19189801636368,16.67658334957955,18.788642414225805,17.184739760540776,16.290696937192454,18.20430370979934,15.888632643429402,16.681151339004163,18.433020220581447,19.261363155851786,24.630269731273447,16.221530612070914,18.792981183363548,19.69082995449174,16.427613769790113,18.738642354282337,17.078391850192823,19.114588439864335,18.174595398966805,15.049721170977552,18.79085178552796,17.352188892517272,16.870998690425363,17.612529334019825,18.43446594282483,17.43987974016404,15.122323694282722,14.415454147241523,16.032925765799234,17.536431261541882,17.631382722608116,18.138970150577215,19.781383081160456,16.034855887378452,18.26835542356072,19.661747395429014,17.643522022787423,18.4839909282844,16.558130664555485,17.307358464665736,17.135569539925424,19.47739080067506,19.220975304042696,19.72818558907674,16.499643064835855,15.487004817822886,16.66620447475718,15.592715043947665,15.765007389781568,20.028759101815414,18.479465049012575,18.461700576090795
